kdkec,nmkec,kddesa,nmdesa,nmsls,idsls,latitude,longitude
021,TELUK PANDAN,007,SUKAJAYA LEMPASING,RT 6 DUSUN 1 SUKAJAYA INDUK,18090210070006,-5.501885323381737,105.24819723086692
021,TELUK PANDAN,003,SIDODADI,RT 004 RW 002 DUSUN 1,18090210030004,-5.555374224806202,105.24412073643418
021,TELUK PANDAN,006,HURUN,RT 01 DUSUN 02 PENYANDINGAN,18090210060005,-5.522366956737253,105.23734522136363
021,TELUK PANDAN,006,HURUN,RT 04 DUSUN 01 KUNYAIAN,18090210060004,-5.525625657441079,105.24165376880795
021,TELUK PANDAN,004,HANURA,RT 03/01 DUSUN D,18090210040032,-5.531257899661986,105.23442893983935
021,TELUK PANDAN,004,HANURA,RT 05/01 DUSUN C,18090210040024,-5.534696571345701,105.23736900436224
021,TELUK PANDAN,004,HANURA,RT 0 3/01 DUSUN C,18090210040022,-5.532782192067828,105.23970103302972
021,TELUK PANDAN,004,HANURA,RT 01/01 DUSUN C,18090210040020,-5.532722188169469,105.24163520150692
021,TELUK PANDAN,007,SUKAJAYA LEMPASING,RT 2 DUSUN 5 SUKAJAYA DARAT,18090210070021,-5.498507121820399,105.24790293452412
021,TELUK PANDAN,004,HANURA,RT 01/02 DUSUN B,18090210040015,-5.530127958333333,105.23453108333335
021,TELUK PANDAN,004,HANURA,RT 05/01 DUSUN B,18090210040014,-5.528754117965978,105.23940114987727
021,TELUK PANDAN,004,HANURA,RT 03/02 DUSUN B,18090210040017,-5.529423173230185,105.23748158291494
021,TELUK PANDAN,004,HANURA,RT 03/01 DUSUN B,18090210040012,-5.527986307520118,105.23835651668291
021,TELUK PANDAN,006,HURUN,RT 03 DUSUN 01 KUNYAIAN,18090210060003,-5.525656053075331,105.23895203794883
021,TELUK PANDAN,003,SIDODADI,RT 014 RW 005 DUSUN 4,18090210030017,-5.544951801392534,105.22593981588422
021,TELUK PANDAN,003,SIDODADI,RT 015 RW 004 DUSUN 3,18090210030015,-5.547301725219333,105.22968963137666
021,TELUK PANDAN,002,GEBANG,RT 004 DUSUN SERIBU,18090210020029,-5.580817927927928,105.22707698198197
021,TELUK PANDAN,002,GEBANG,RT 003 DUSUN GEBANG INDUK,18090210020015,-5.566574742268042,105.23247819587627
021,TELUK PANDAN,002,GEBANG,RT 002 DUSUN SUKA AGUNG,18090210020023,-5.569975628787879,105.22750907333332
021,TELUK PANDAN,004,HANURA,RT 02/ 02 DUSUN C,18090210040026,-5.536545584133516,105.2395428313563
021,TELUK PANDAN,002,GEBANG,RT 003 DUSUN SUKA AGUNG,18090210020024,-5.568937815666667,105.22548897733336
021,TELUK PANDAN,002,GEBANG,RT 001 DUSUN GEBANG INDUK,18090210020013,-5.561441946086957,105.22754684804349
021,TELUK PANDAN,002,GEBANG,RT 004 DUSUN GEBANG INDUK,18090210020016,-5.560165881132076,105.22640736641509
021,TELUK PANDAN,007,SUKAJAYA LEMPASING,RT 2 DUSUN 3 BATU MENYAN BARU,18090210070013,-5.500567136102627,105.25172188243343
021,TELUK PANDAN,003,SIDODADI,RT 017 RW 004 DUSUN 3,18090210030014,-5.5515171245822925,105.23057811761291
021,TELUK PANDAN,002,GEBANG,PERUMAHAN BARU,18090210024001,-5.55426817275468,105.23053342839304
021,TELUK PANDAN,002,GEBANG,RT 003 DUSUN GEBANG HILIR,18090210020010,-5.556040753829567,105.22886951741594
021,TELUK PANDAN,003,SIDODADI,RT 008 RW 003 DUSUN 2,18090210030008,-5.552957348484848,105.23662208333336
021,TELUK PANDAN,002,GEBANG,RT 002 DUSUN SINAR HARAPAN,18090210020019,-5.5571195978260866,105.21518615434782
021,TELUK PANDAN,006,HURUN,SAWAH,18090210061002,-5.49730187149996,105.19436015682085
021,TELUK PANDAN,003,SIDODADI,RT 005 RW 002 DUSUN 1,18090210030005,-5.558693115942028,105.242206884058
030,KEDONDONG,015,PASAR BARU,LADANG,18090300151002,-5.4676044879999495,105.00715877226453
021,TELUK PANDAN,002,GEBANG,PERUMAHAN BARU,18090210024002,-5.556548548507992,105.23649011332006
021,TELUK PANDAN,009,TANJUNG AGUNG,RT 5 DUSUN 1 TANJUNG AGUNG,18090210090005,-5.455446296114259,105.22139587603944
021,TELUK PANDAN,010,TALANG MULYO,RT 001 DUSUN 1 TALANG MULYO,18090210100001,-5.462375619077998,105.1865921188069
021,TELUK PANDAN,001,BATU MENYAN,RT 001 RW 005 DUSUN CIBEREM,18090210010008,-5.559257113101707,105.19070397860682
021,TELUK PANDAN,005,CILIMUS,RT 002 RW 003 DUSUN 3 WAY SEMBUNG,18090210050006,-5.529838899584855,105.2202379333623
021,TELUK PANDAN,002,GEBANG,RT 001 DUSUN TANJUNG JAYA,18090210020001,-5.557752735849057,105.2404363226415
021,TELUK PANDAN,007,SUKAJAYA LEMPASING,RT 2 DUSUN 8 PERUM WAWAY,18090210070036,-5.4997501518125125,105.24785721940651
021,TELUK PANDAN,007,SUKAJAYA LEMPASING,RT 1 DUSUN 4 KAMPUNG BARU,18090210070016,-5.504494740369985,105.2433076135577
021,TELUK PANDAN,006,HURUN,RT 02 DUSUN 01 KUNYAIAN,18090210060002,-5.523311629463168,105.23682504974877
021,TELUK PANDAN,007,SUKAJAYA LEMPASING,RT 1 DUSUN 1 SUKAJAYA INDUK,18090210070001,-5.5015834237693015,105.2497213775964
021,TELUK PANDAN,007,SUKAJAYA LEMPASING,RT 2 DUSUN 1 SUKAJAYA INDUK,18090210070002,-5.501743970846222,105.25080755359772
021,TELUK PANDAN,004,HANURA,RT 02/02 DUSUN B,18090210040016,-5.527848224858757,105.23668157344635
021,TELUK PANDAN,007,SUKAJAYA LEMPASING,RT 4 DUSUN 3 BATU MENYAN BARU,18090210070015,-5.500240624889832,105.25427779811483
021,TELUK PANDAN,007,SUKAJAYA LEMPASING,RT 3 DUSUN 4 KAMPUNG BARU,18090210070018,-5.508391258700321,105.23714431403246
021,TELUK PANDAN,009,TANJUNG AGUNG,RT 3 DUSUN 4 PEMATANG,18090210090016,-5.4735623397826085,105.19873349391304
021,TELUK PANDAN,002,GEBANG,RT 001 DUSUN SINAR HARAPAN,18090210020018,-5.5573295163636365,105.21772925381819
021,TELUK PANDAN,001,BATU MENYAN,RT 03 DUSUN MARGODALOM,18090210010012,-5.561204180981553,105.18677391755361
021,TELUK PANDAN,005,CILIMUS,RT 002 RW 004 DUSUN 4 WAY TABUH,18090210050009,-5.5286815438661545,105.22159841205504
021,TELUK PANDAN,003,SIDODADI,RT 011 RW 004 DUSUN 3,18090210030012,-5.551086322266194,105.23122425289
021,TELUK PANDAN,007,SUKAJAYA LEMPASING,RT 3 DUSUN 3 BATU MENYAN BARU,18090210070014,-5.4998001005917025,105.25241824568981
021,TELUK PANDAN,005,CILIMUS,RT 002 RW 002 DUSUN 2 CILIMUS,18090210050004,-5.531878420873208,105.22475872800779
021,TELUK PANDAN,008,MUNCA,RT 003 DUSUN 3 WAY REDA,18090210080007,-5.491990746478956,105.23143540926618
021,TELUK PANDAN,004,HANURA,RT 03 /02 DUSUN C,18090210040027,-5.538620170226077,105.24013311177006
021,TELUK PANDAN,007,SUKAJAYA LEMPASING,RT 7 DUSUN 1 SUKAJAYA INDUK,18090210070007,-5.503400302456439,105.24810546179641
021,TELUK PANDAN,006,HURUN,RT 02 DUSUN 05 SEBARIS,18090210060015,-5.534538811532157,105.23867489148157
021,TELUK PANDAN,007,SUKAJAYA LEMPASING,RT 1 DUSUN 8 PERUM WAWAY,18090210070035,-5.499949610034252,105.24914845876823
021,TELUK PANDAN,010,TALANG MULYO,RT 001 DUSUN 2 TALANG MULYO,18090210100005,-5.461718990731855,105.1905647554281
021,TELUK PANDAN,006,HURUN,RT 03 DUSUN 03 MAGAN,18090210060011,-5.511888015563223,105.24722923140685
021,TELUK PANDAN,001,BATU MENYAN,PERKANTORAN/PANGKALAN MARINIR,18090210015001,-5.572185496999965,105.18940272666693
021,TELUK PANDAN,007,SUKAJAYA LEMPASING,RT 5 DUSUN 1 SUKAJAYA INDUK,18090210070005,-5.5032024663033,105.24944511948738
021,TELUK PANDAN,009,TANJUNG AGUNG,RT 1 DUSUN 4 PEMATANG,18090210090014,-5.471567598013788,105.2005422654245
021,TELUK PANDAN,001,BATU MENYAN,RT 002 RW 002 DUSUN KETAPANG TIMUR,18090210010004,-5.5875897142857145,105.23061195238093
021,TELUK PANDAN,007,SUKAJAYA LEMPASING,RT  4 DUSUN 2 SUKABUMI 2,18090210070009,-5.483663204935025,105.2497159594326
021,TELUK PANDAN,004,HANURA,RT 02/03 DUSUN A,18090210040008,-5.53463914620063,105.23230654885991
021,TELUK PANDAN,006,HURUN,PULAU,18090210062001,-5.527184965499945,105.25852070192047
021,TELUK PANDAN,001,BATU MENYAN,RT 002 RW 001 DUSUN KETAPANG BARAT,18090210010002,-5.586789943502548,105.22830499919469
021,TELUK PANDAN,006,HURUN,RT 01 DUSUN 04 PANCUR,18090210060012,-5.490278783909131,105.22043099372415
021,TELUK PANDAN,005,CILIMUS,RT 003 RW 004 DUSUN 4 WAY TABUH,18090210050008,-5.528897037909478,105.22041255614715
021,TELUK PANDAN,003,SIDODADI,RT 009 RW 003 DUSUN 2,18090210030009,-5.55241935897436,105.23509769230772
021,TELUK PANDAN,009,TANJUNG AGUNG,RT 4 DUSUN 1 TANJUNG AGUNG,18090210090004,-5.462784716753367,105.21883431524991
021,TELUK PANDAN,005,CILIMUS,RT 001 RW 004 DUSUN 4 WAY TABUH,18090210050010,-5.529315665668637,105.22334445910748
021,TELUK PANDAN,001,BATU MENYAN,RT 002 RW 005 DUSUN CIBEREM,18090210010009,-5.570626746031745,105.19592817460311
021,TELUK PANDAN,004,HANURA,RT 02/02 DUSUN D,18090210040034,-5.531337494633412,105.23859632076446
021,TELUK PANDAN,008,MUNCA,RT 003 DUSUN 1 UMBUL JENGKOL,18090210080003,-5.502938349958691,105.22117763757706
021,TELUK PANDAN,007,SUKAJAYA LEMPASING,RT 2 DUSUN 4 KAMPUNG BARU,18090210070017,-5.506204650839066,105.23967924000758
021,TELUK PANDAN,010,TALANG MULYO,RT 001 DUSUN 3 TALANG MULYO,18090210100007,-5.4533224023215725,105.19764927329733
021,TELUK PANDAN,008,MUNCA,RT 002 DUSUN 1 SUNGKAI,18090210080001,-5.507601603006194,105.22244430470128
021,TELUK PANDAN,008,MUNCA,RT 001  DUSUN 1 SUNGKAI,18090210080002,-5.5088791712093785,105.22445700079238
021,TELUK PANDAN,001,BATU MENYAN,MAHITAM,18090210012002,-5.59531278049997,105.24687690541121
021,TELUK PANDAN,004,HANURA,RT 01/02 DUSUN D,18090210040033,-5.532156526706419,105.23799149180763
021,TELUK PANDAN,004,HANURA,RT 01/02 DUSUN A,18090210040004,-5.532801211788296,105.233534964981
021,TELUK PANDAN,006,HURUN,RT 02 DUSUN 03 MAGAN,18090210060010,-5.5146609242018725,105.24383565469054
021,TELUK PANDAN,007,SUKAJAYA LEMPASING,RT 4 DUSUN 8 PERUM WAWAY,18090210070038,-5.499892854326612,105.24853273694013
021,TELUK PANDAN,004,HANURA,RT 03/01 DUSUN A,18090210040003,-5.532910186284903,105.2298698026769
021,TELUK PANDAN,004,HANURA,RT 02/ 03 DUSUN C,18090210040029,-5.534453613407126,105.2395675938788
021,TELUK PANDAN,004,HANURA,RT 01/01 DUSUN B,18090210040010,-5.528604463636364,105.2487024868687
021,TELUK PANDAN,005,CILIMUS,RT 001 RW 002 DUSUN 2 CILIMUS,18090210050003,-5.531839454141648,105.22732794352841
021,TELUK PANDAN,003,SIDODADI,RT 012 RW 004 DUSUN 3,18090210030013,-5.549297593677903,105.22989749590599
021,TELUK PANDAN,005,CILIMUS,RT 001 RW 002 DUSUN  1 KAMPUNG BARU,18090210050001,-5.53309504902366,105.22798171843199
021,TELUK PANDAN,007,SUKAJAYA LEMPASING,RT 3 DUSUN 8 PERUM WAWAY,18090210070037,-5.500175527213849,105.24802628685435
021,TELUK PANDAN,006,HURUN,RT 02 DUSUN 02 PENYANDINGAN,18090210060006,-5.518925534056332,105.23087539213499
021,TELUK PANDAN,006,HURUN,RT 01 DUSUN 03 MAGAN,18090210060009,-5.5158686297066675,105.2412320757802
021,TELUK PANDAN,001,BATU MENYAN,RT 001 RW 001 DUSUN KETAPANG BARAT,18090210010001,-5.586694267962223,105.22708832333916
021,TELUK PANDAN,008,MUNCA,RT 002 DUSUN 2 MUNCA,18090210080005,-5.494035893309233,105.2287301336795
021,TELUK PANDAN,010,TALANG MULYO,RT 003 DUSUN 1 TALANG MULYO,18090210100003,-5.461597734498363,105.18684738314151
021,TELUK PANDAN,002,GEBANG,RT 003 DUSUN SINAR HARAPAN,18090210020020,-5.556175549375,105.2143778721875
021,TELUK PANDAN,004,HANURA,RT 01/01 DUSUN A,18090210040001,-5.530472333333334,105.22554516666666
021,TELUK PANDAN,008,MUNCA,RT 004 DUSUN 3 KAVLING,18090210080006,-5.492596729957137,105.23078081657185
021,TELUK PANDAN,010,TALANG MULYO,KEBUN,18090210101001,-5.469334189999955,105.18653909913291
021,TELUK PANDAN,005,CILIMUS,RT 001 RW 003 DUSUN 3 WAY SEMBUNG,18090210050005,-5.530742104909163,105.22180123830199
021,TELUK PANDAN,006,HURUN,RT 01 DUSUN 01 KUNYAIAN,18090210060001,-5.524104856191603,105.23784717446777
021,TELUK PANDAN,010,TALANG MULYO,RT 002 DUSUN 3 TALANG MULYO,18090210100008,-5.454335337676587,105.19730909329398
021,TELUK PANDAN,002,GEBANG,RT 006 DUSUN TANJUNG JAYA,18090210020006,-5.570269876543209,105.27296240740736
021,TELUK PANDAN,001,BATU MENYAN,RT 001 RW 002 DUSUN KETAPANG TIMUR,18090210010003,-5.5871197334775555,105.2291003857951
021,TELUK PANDAN,003,SIDODADI,RT 010 RW 003 DUSUN 2,18090210030010,-5.550389481718618,105.23318794584392
021,TELUK PANDAN,004,HANURA,RT 04/01 DUSUN B,18090210040013,-5.530395036046512,105.24072725193804
021,TELUK PANDAN,002,GEBANG,RT 001 DUSUN SUKA AGUNG,18090210020022,-5.571643895384615,105.22901692641022
021,TELUK PANDAN,007,SUKAJAYA LEMPASING,RT 2 DUSUN 2 SUKABUMI 2,18090210070011,-5.496645839314639,105.2477941402768
021,TELUK PANDAN,004,HANURA,RT 02/01 DUSUN A,18090210040002,-5.5327749027710995,105.23165308310327
021,TELUK PANDAN,007,SUKAJAYA LEMPASING,RT 3 DUSUN 1 SUKAJAYA INDUK,18090210070003,-5.507082711814101,105.25078664296673
021,TELUK PANDAN,002,GEBANG,RT 003 DUSUN SERIBU,18090210020028,-5.576267129629629,105.22921777777775
021,TELUK PANDAN,004,HANURA,RT 04 /01 DUSUN C,18090210040023,-5.532973544926114,105.23854537009399
021,TELUK PANDAN,003,SIDODADI,RT 001 RW 001 DUSUN 1,18090210030001,-5.547451805555556,105.24530979166657
021,TELUK PANDAN,004,HANURA,RT 03/03 DUSUN A,18090210040009,-5.534785899453535,105.22966357964364
021,TELUK PANDAN,004,HANURA,RT 02/01 DUSUN C,18090210040021,-5.534536115607569,105.24179447557711
021,TELUK PANDAN,010,TALANG MULYO,RT 003 DUSUN 3 TALANG MULYO,18090210100009,-5.4556629910952825,105.19698122087823
021,TELUK PANDAN,004,HANURA,RT 01/ 02 DUSUN C,18090210040025,-5.535138375530066,105.24002558399911
021,TELUK PANDAN,003,SIDODADI,RT 007 RW 002 DUSUN 1,18090210030007,-5.553866468253968,105.24062301587297
021,TELUK PANDAN,002,GEBANG,RT 002 DUSUN GEBANG HILIR,18090210020009,-5.554392666997094,105.2337828850079
021,TELUK PANDAN,010,TALANG MULYO,RT 004 DUSUN 1 TALANG MULYO,18090210100004,-5.461325315480506,105.18800858035684
021,TELUK PANDAN,004,HANURA,RT 05/02 DUSUN B,18090210040019,-5.528853058180854,105.23433158469422
021,TELUK PANDAN,003,SIDODADI,RT 016 RW 005 DUSUN 4,18090210030018,-5.543880940933756,105.22459158184442
021,TELUK PANDAN,006,HURUN,RT 04 DUSUN 02 PENYANDINGAN,18090210060008,-5.508703672500533,105.224550180137
021,TELUK PANDAN,001,BATU MENYAN,RT 003 RW 004 DUSUN WAY SABU,18090210010011,-5.544859373461912,105.18084569284784
020,PADANG CERMIN,034,PADANG CERMIN,RT 03 DUSUN KECAPI,18090200340015,-5.5837573552,105.1432537264
020,PADANG CERMIN,034,PADANG CERMIN,RT 02 DUSUN KEJADIAN,18090200340012,-5.588959274797518,105.14288636253093
020,PADANG CERMIN,023,BANJARAN,RT 01 DUSUN PUJO RAHARJO,18090200230024,-5.644166433562497,105.11427451254362
020,PADANG CERMIN,023,BANJARAN,RT 04 DUSUN RANTE REJO 1,18090200230004,-5.6032578471875,105.1398551553125
020,PADANG CERMIN,034,PADANG CERMIN,HUTAN,18090200342001,-5.570007226999965,105.13256466427619
021,TELUK PANDAN,001,BATU MENYAN,KELAGIAN,18090210012003,-5.618062000000002,105.22329966666639
021,TELUK PANDAN,002,GEBANG,RT 004 DUSUN SUKA AGUNG,18090210020025,-5.568044270833333,105.21930072916672
021,TELUK PANDAN,009,TANJUNG AGUNG,RT 5 DUSUN 4 PEMATANG,18090210090018,-5.474909425820895,105.19728023253732
020,PADANG CERMIN,048,DESA PERSIAPAN DANTAR,RT 003 DUSUN DANTAR III,18090200480011,-5.5675040425531925,105.16066790780134
020,PADANG CERMIN,048,DESA PERSIAPAN DANTAR,RT 003 DUSUN DANTAR IV,18090200480016,-5.563347182167527,105.17620561777478
020,PADANG CERMIN,048,DESA PERSIAPAN DANTAR,RT 004 DUSUN DANTAR IV,18090200480017,-5.5641018515520875,105.17609116046474
020,PADANG CERMIN,048,DESA PERSIAPAN DANTAR,RT 003 DUSUN DANTAR II,18090200480008,-5.573025667193297,105.14796099216976
020,PADANG CERMIN,048,DESA PERSIAPAN DANTAR,RT 005 DUSUN DANTAR I,18090200480009,-5.5756563777574675,105.14701455957662
020,PADANG CERMIN,042,GAYAU,RT 01 DUSUN PANORAMA,18090200420004,-5.650383324482094,105.17171497056391
020,PADANG CERMIN,034,PADANG CERMIN,RT 02 DUSUN TANJUNG MAS,18090200340005,-5.601455373970647,105.1385015607759
020,PADANG CERMIN,033,HANAU BERAK,RT 001 DUSUN KROYA BARU,18090200330005,-5.612818449718811,105.12230403912811
020,PADANG CERMIN,032,TAMBANGAN,RT 06 DUSUN INDUK 3,18090200320009,-5.605397533485608,105.11793021652295
020,PADANG CERMIN,048,DESA PERSIAPAN DANTAR,RT 002 DUSUN DANTAR I,18090200480002,-5.577840004796012,105.14674094432593
020,PADANG CERMIN,048,DESA PERSIAPAN DANTAR,RT 003 DUSUN DANTAR I,18090200480003,-5.579556574216673,105.1458071649195
020,PADANG CERMIN,043,TRIMULYO,RT 002 DUSUN TRIJAYA,18090200430004,-5.610085016447061,105.10759034927099
020,PADANG CERMIN,043,TRIMULYO,RT 001 DUSUN TRIJAYA,18090200430003,-5.609540009447108,105.10775825709031
020,PADANG CERMIN,042,GAYAU,RT 01 DUSUN TRI HARJO,18090200420010,-5.647143482791839,105.16957782179959
020,PADANG CERMIN,034,PADANG CERMIN,RT 2 DUSUN LUBUK BAKAK,18090200340026,-5.5625178067281595,105.14355086828245
020,PADANG CERMIN,034,PADANG CERMIN,RT 06 DUSUN LUBUK BAKAK,18090200340025,-5.545080817746862,105.1420782032741
020,PADANG CERMIN,023,BANJARAN,RT 04 DUSUN SIDOREJO,18090200230016,-5.61467122376353,105.12203071506828
021,TELUK PANDAN,006,HURUN,RT 03 DUSUN 02 PENYANDINGAN,18090210060007,-5.519067331658797,105.23673101783768
020,PADANG CERMIN,034,PADANG CERMIN,RT 02 DUSUN BAMBU KUNING,18090200340019,-5.5775143205442355,105.14371589647716
020,PADANG CERMIN,034,PADANG CERMIN,RT 01 DUSUN BAMBU KUNING,18090200340018,-5.573658080868984,105.14434469010124
020,PADANG CERMIN,034,PADANG CERMIN,RT 3 DUSUN BAMBU KUNING,18090200340027,-5.570554281784504,105.14453334550717
020,PADANG CERMIN,034,PADANG CERMIN,RT 004 DUSUN RAWA TUNGGAL,18090200340028,-5.58296878593628,105.13164783910116
020,PADANG CERMIN,034,PADANG CERMIN,RT 03 DUSUN RAWA TUNGGAL,18090200340010,-5.590415570537031,105.13362388927574
020,PADANG CERMIN,034,PADANG CERMIN,RT 02 DUSUN RAWA TUNGGAL,18090200340009,-5.591832040957349,105.13568005494899
020,PADANG CERMIN,034,PADANG CERMIN,RT 01 DUSUN RAWA TUNGGAL,18090200340008,-5.594221952380952,105.13697223809523
020,PADANG CERMIN,033,HANAU BERAK,RT 002 DUSUN WAY KHILAU,18090200330013,-5.5623606779544685,105.11508977985368
020,PADANG CERMIN,033,HANAU BERAK,RT 002 DUSUN PETAI JAJAR,18090200330009,-5.5807528304199225,105.11451976571428
020,PADANG CERMIN,033,HANAU BERAK,RT 001 DUSUN INDUK,18090200330001,-5.6089965006324904,105.12556319034576
021,TELUK PANDAN,002,GEBANG,RT 002 DUSUN SERIBU,18090210020027,-5.574877578125,105.22747820312495
020,PADANG CERMIN,033,HANAU BERAK,RT 002 DUSUN INDUK,18090200330002,-5.608182457667727,105.12414166602777
020,PADANG CERMIN,031,PAYA,RT 002 DUSUN INDUK II,18090200310002,-5.604857109675466,105.11703085352173
020,PADANG CERMIN,032,TAMBANGAN,RT 01 DUSUN INDUK 1,18090200320008,-5.606164763063345,105.12074781691342
020,PADANG CERMIN,032,TAMBANGAN,RT 08 DUSUN KEPAYANG,18090200320006,-5.6181011102408,105.12263467881813
020,PADANG CERMIN,032,TAMBANGAN,RT 05 DUSUN INDUK 3,18090200320003,-5.605644802666666,105.11846931199999
020,PADANG CERMIN,032,TAMBANGAN,RT 02 DUSUN INDUK 1,18090200320002,-5.606206829535051,105.11994194524216
020,PADANG CERMIN,031,PAYA,RT 005 DUSUN DAMARJO,18090200310004,-5.564988657646251,105.09766207331765
020,PADANG CERMIN,030,WAY URANG,RT 002 DUSUN INDUK,18090200300002,-5.604275753861147,105.11517651787752
020,PADANG CERMIN,030,WAY URANG,RT 006 DUSUN HANEBAN,18090200300013,-5.6049258257288574,105.11207925687943
020,PADANG CERMIN,030,WAY URANG,RT 005 DUSUN HANEBAN,18090200300003,-5.605474873740124,105.1134074628353
020,PADANG CERMIN,030,WAY URANG,RT 003 DUSUN HANEBAN,18090200300014,-5.6030994254377795,105.1130907423795
020,PADANG CERMIN,030,WAY URANG,RT 004 DUSUN HANEBAN,18090200300004,-5.604667073493829,105.11129734243757
020,PADANG CERMIN,030,WAY URANG,RT 009 DUSUN TEGAL REJO,18090200300007,-5.580319163446518,105.10711043955384
020,PADANG CERMIN,030,WAY URANG,RT 10 DUSUN TEGAL REJO,18090200300008,-5.580435204275229,105.10814447524966
020,PADANG CERMIN,023,BANJARAN,RT 03 DUSUN PUJO RAHARJO,18090200230026,-5.655877144522302,105.11852552329862
020,PADANG CERMIN,023,BANJARAN,RT 04 DUSUN PUJO RAHARJO,18090200230028,-5.659188321302747,105.11959504379433
020,PADANG CERMIN,023,BANJARAN,RT 03 DUSUN RANTE REJO 3,18090200230023,-5.605293965045788,105.13725831369038
020,PADANG CERMIN,023,BANJARAN,RT 02DUSUN RANTE REJO 3,18090200230022,-5.605623026545252,105.13528662362982
020,PADANG CERMIN,023,BANJARAN,RT 01 DUSUN RANTE REJO 3,18090200230021,-5.602767997837306,105.13721825621244
020,PADANG CERMIN,023,BANJARAN,RT 05 DUSUN SIDOREJO,18090200230017,-5.6211545428692675,105.12308597161119
020,PADANG CERMIN,031,PAYA,RT 001 DUSUN INDUK I,18090200310001,-5.60577157786234,105.11662002637527
020,PADANG CERMIN,032,TAMBANGAN,RT 04 DUSUN INDUK 2,18090200320004,-5.6058795784375,105.119018016875
020,PADANG CERMIN,023,BANJARAN,RT 03 DUSUN SIDOREJO,18090200230015,-5.619797688734771,105.12740555032549
020,PADANG CERMIN,023,BANJARAN,RT 02 DUSUN SIDOREJO,18090200230014,-5.6178391421772975,105.1247583599018
022,WAY RATAI,001,SUMBER JAYA,RT 02 DUSUN TANGKIL REJO,18090220010017,-5.586167140165031,105.05533281233846
022,WAY RATAI,001,SUMBER JAYA,RT 01 DUSUN TANGKIL REJO,18090220010016,-5.59181467159332,105.05692253820597
022,WAY RATAI,001,SUMBER JAYA,RT 04 DUSUN BUMI JAYA,18090220010027,-5.602794917118644,105.02485003932203
022,WAY RATAI,005,GUNUNG REJO,RT 01 DUSUN TALANG BANDUNG,18090220050018,-5.542805111684003,105.0725677203429
022,WAY RATAI,006,MULYOSARI,RT 002 DUSUN FAJAR BULAN,18090220060020,-5.5429705063072054,105.07927336172105
020,PADANG CERMIN,023,BANJARAN,RT 01 DUSUN SIDOREJO,18090200230013,-5.616158564872121,105.12367840119187
020,PADANG CERMIN,047,KHEPONG JAYA,RT 001 DUSUN PEDAMARAN,18090200470005,-5.593188754087244,105.1286451257766
020,PADANG CERMIN,023,BANJARAN,KEBUN,18090200231003,-5.615104166666665,105.1352191666665
020,PADANG CERMIN,043,TRIMULYO,RT 004 DUSUN TRI RAHAYU,18090200430008,-5.6138935753233925,105.11367829516527
020,PADANG CERMIN,043,TRIMULYO,RT 001 DUSUN TRIMULYO,18090200430001,-5.6080246347025104,105.11290790834303
021,TELUK PANDAN,003,SIDODADI,RT 003 RW 002 DUSUN 1,18090210030003,-5.552635959595959,105.24212398989897
020,PADANG CERMIN,031,PAYA,RT 006 DUSUN DAMARJO,18090200310007,-5.566055668158644,105.09910045274415
020,PADANG CERMIN,042,GAYAU,RT 01 DUSUN SANGGI HARJO,18090200420007,-5.651721867159195,105.17280622798978
020,PADANG CERMIN,023,BANJARAN,RT 03 DUSUN RANTE REJO 2,18090200230007,-5.603855784313725,105.1384480392157
020,PADANG CERMIN,048,DESA PERSIAPAN DANTAR,RT 001 DUSUN DANTAR IV,18090200480014,-5.5648216084122035,105.17930966871614
020,PADANG CERMIN,048,DESA PERSIAPAN DANTAR,RT 001 DUSUN DANTAR I,18090200480001,-5.576856535350121,105.14602082617144
020,PADANG CERMIN,034,PADANG CERMIN,RT 01 DUSUN RAWA SUBUR,18090200340006,-5.598810219060953,105.1381218222126
020,PADANG CERMIN,034,PADANG CERMIN,RT 02 DUSUN RAWA SUBUR,18090200340007,-5.599590162965491,105.13697453882327
020,PADANG CERMIN,034,PADANG CERMIN,RT 03 DUSUN PADANG CERMIN,18090200340003,-5.594599387714502,105.14278024356172
020,PADANG CERMIN,034,PADANG CERMIN,RT 01 DUSUN PADANG CERMIN,18090200340001,-5.59814525867311,105.14267006867449
020,PADANG CERMIN,022,DURIAN,RT 001 DUSUN PAKUAN,18090200220001,-5.638288011711712,105.18644929279284
020,PADANG CERMIN,030,WAY URANG,SAWAH,18090200301002,-5.59682101533331,105.11366777122
020,PADANG CERMIN,042,GAYAU,RT 03 DUSUN TRI HARJO,18090200420012,-5.649040292968217,105.16945631627236
020,PADANG CERMIN,022,DURIAN,RT 002 DUSUN PAKUAN,18090200220002,-5.637077976190475,105.18355559523808
020,PADANG CERMIN,047,KHEPONG JAYA,RT 001 DUSUN GUBUK GENTENG,18090200470002,-5.607027555812787,105.13118686248912
020,PADANG CERMIN,047,KHEPONG JAYA,RT 001 DUSUN KEBUN KELAPA,18090200470003,-5.60486830707492,105.13299472112881
020,PADANG CERMIN,021,SANGGI,RT 002 DUSUN PEMBULUHAN,18090200210011,-5.603665666666667,105.15665135708333
020,PADANG CERMIN,021,SANGGI,"KEBUN KELAPA, KAKAO DAN PISANG",18090200211008,-5.6017858589999605,105.15485062161451
020,PADANG CERMIN,021,SANGGI,RT 003 DUSUN PENAGA,18090200210010,-5.591849083389617,105.148461990261
